ppnr,location,idnummer,rol,round,dec_time_s,quality,dec_s,delta,showbuyer,showseller,nosellerphoto,nobuyerphoto,ppother,idother,entry_no,id2,id2_other,age_s,risk_s,female_s,econ_s,attractiveness_s,honesty_s,intelligence_s,likability_s,neutral_s,happy_s,sad_s,angry_s,surprised_s,scared_s,disgusted_s,valence_s,ethnicity_s,caucasian_s,east_asian_s,south_asian_s,african_s,other_ethnicity_s,z_attractiveness_s,z_honesty_s,z_intelligence_s,z_likability_s,z_neutral_s,z_happy_s,z_sad_s,z_angry_s,z_surprised_s,z_scared_s,z_valence_s,dec_time_b,dec_b,age_b,risk_b,female_b,econ_b,attractiveness_b,honesty_b,intelligence_b,likability_b,neutral_b,happy_b,sad_b,angry_b,surprised_b,scared_b,disgusted_b,valence_b,ethnicity_b,caucasian_b,east_asian_b,south_asian_b,african_b,other_ethnicity_b,z_attractiveness_b,z_honesty_b,z_intelligence_b,z_likability_b,z_neutral_b,z_happy_b,z_sad_b,z_angry_b,z_surprised_b,z_scared_b,z_valence_b,_merge
28,FR,12,S,8,24.127523,L,low price,.5,1,0,1,0,12,12,233,11FR12,11NL12,19,6,1,1,5.1666665,4.75,4.6666665,5,.84021997,.1220331,.003665467,.001842246,.01527067,.0055798749,.001526711,.1164532,Caucasian,1,0,0,0,0,1.904946,.78400767,.65401191,1.0994344,.63913584,-.41975591,-.082259633,-.28806302,-.50755918,-.37754855,-.37499377,11.530183,buy,26,5,0,1,2.6666667,4.5833335,4.8333335,3.5,.3428241,.15041269,.001336395,.000361157,.055714261,.0031014569,.01190363,.13850909,African,0,0,0,1,0,-.86798525,.53993905,.93714744,-.80610484,-.78166616,-.32893002,-.31437594,-.34788448,-.17136718,1.1505955,-.30554983,matched (3)
22,FR,6,S,10,5.9412909,L,high price,.5,1,0,1,0,12,12,291,11FR6,11NL12,18,3,1,1,4.5,4.3333335,4.0833335,4.1666665,.1466714,.37313879,.000208577,.001489465,.108752,.0085478099,.000489867,.364591,Caucasian,1,0,0,0,0,1.1654978,.17383574,-.33695984,.040801272,-1.3419727,.38388106,-.42677477,-.3023119,.26951513,-.53023809,.40627882,12.115694,buy,26,5,0,1,2.6666667,4.5833335,4.8333335,3.5,.3428241,.15041269,.001336395,.000361157,.055714261,.0031014569,.01190363,.13850909,African,0,0,0,1,0,-.86798525,.53993905,.93714744,-.80610484,-.78166616,-.32893002,-.31437594,-.34788448,-.17136718,1.1505955,-.30554983,matched (3)
21,FR,5,S,12,17.051023,L,low price,.5,1,0,1,0,12,12,363,11FR5,11NL12,26,6,1,0,3.75,3.6666667,4.1666665,3.1666667,.93148297,.002898091,.0090754963,.0072868979,.02955701,.00034617499,.002718949,-.0061774058,South Asian,0,0,1,0,0,.33361831,-.80243987,-.19539291,-1.2295579,.89982688,-.80103475,.4569062,-.068152502,-.38880235,-.20197509,-.76110154,4.6834598,buy,26,5,0,1,2.6666667,4.5833335,4.8333335,3.5,.3428241,.15041269,.001336395,.000361157,.055714261,.0031014569,.01190363,.13850909,African,0,0,0,1,0,-.86798525,.53993905,.93714744,-.80610484,-.78166616,-.32893002,-.31437594,-.34788448,-.17136718,1.1505955,-.30554983,matched (3)
19,FR,3,S,14,56.563793,H,low price,.5,1,0,1,0,12,12,432,11FR3,11NL12,18,3,1,1,3.5,4.1666665,3.6666667,4.1666665,.040659491,.68328989,.002428283,.00079749199,.02540379,.00077485899,.002349182,.68086171,South Asian,0,0,1,0,0,.056325171,-.070233598,-1.0447973,.040801272,-1.6447937,1.3764865,-.20555793,-.33026081,-.42332646,-.25642836,1.4020708,3.6799722,buy,26,5,0,1,2.6666667,4.5833335,4.8333335,3.5,.3428241,.15041269,.001336395,.000361157,.055714261,.0031014569,.01190363,.13850909,African,0,0,0,1,0,-.86798525,.53993905,.93714744,-.80610484,-.78166616,-.32893002,-.31437594,-.34788448,-.17136718,1.1505955,-.30554983,matched (3)
29,FR,13,S,16,13.638996,H,high price,.5,1,0,1,0,12,12,488,11FR13,11NL12,20,4,0,1,3.25,4.1666665,3.9166667,3.75,.98186332,.007105039,.00059215602,.0049776221,.07493075,.0078525785,.000641566,-.00074753998,Caucasian,1,0,0,0,0,-.22096798,-.070233598,-.62009495,-.48851499,1.0437374,-.78757089,-.38854712,-.16142458,-.011627896,-.50789833,-.74400532,10.572771,buy,26,5,0,1,2.6666667,4.5833335,4.8333335,3.5,.3428241,.15041269,.001336395,.000361157,.055714261,.0031014569,.01190363,.13850909,African,0,0,0,1,0,-.86798525,.53993905,.93714744,-.80610484,-.78166616,-.32893002,-.31437594,-.34788448,-.17136718,1.1505955,-.30554983,matched (3)
19,FR,3,S,2,13.408612,H,low price,.5,1,0,1,0,13,13,35,11FR3,11NL13,18,3,1,1,3.5,4.1666665,3.6666667,4.1666665,.040659491,.68328989,.002428283,.00079749199,.02540379,.00077485899,.002349182,.68086171,South Asian,0,0,1,0,0,.056325171,-.070233598,-1.0447973,.040801272,-1.6447937,1.3764865,-.20555793,-.33026081,-.42332646,-.25642836,1.4020708,33.92564,buy,22,3,1,0,3.5,4.0833335,4.5,3.4166667,.94078821,.040213112,.00095060997,.002314406,.37130809,.00027106499,.001233857,.037898701,Caucasian,1,0,0,0,0,.056325171,-.19226757,.37087727,-.91196805,.9264071,-.68161201,-.35282347,-.26899239,2.4520431,-.42067531,-.62232602,matched (3)
29,FR,13,S,4,33.073307,L,high price,.5,1,0,1,0,13,13,110,11FR13,11NL13,20,4,0,1,3.25,4.1666665,3.9166667,3.75,.98186332,.007105039,.00059215602,.0049776221,.07493075,.0078525785,.000641566,-.00074753998,Caucasian,1,0,0,0,0,-.22096798,-.070233598,-.62009495,-.48851499,1.0437374,-.78757089,-.38854712,-.16142458,-.011627896,-.50789833,-.74400532,22.650082,not buy,22,3,1,0,3.5,4.0833335,4.5,3.4166667,.94078821,.040213112,.00095060997,.002314406,.37130809,.00027106499,.001233857,.037898701,Caucasian,1,0,0,0,0,.056325171,-.19226757,.37087727,-.91196805,.9264071,-.68161201,-.35282347,-.26899239,2.4520431,-.42067531,-.62232602,matched (3)
25,FR,9,S,6,9.1158686,H,high price,.5,1,0,1,0,13,13,162,11FR9,11NL13,22,,1,0,2.6666667,4.25,5.3333335,2.75,.98794508,.00726644,.0054287761,.0042852191,.017864959,.00087204302,.01017078,-.002904336,Caucasian,1,0,0,0,0,-.86798525,.051801067,1.7865523,-1.7588745,1.0611099,-.78705436,.093472503,-.18939087,-.48599386,.89540958,-.75079614,7.878058,buy,22,3,1,0,3.5,4.0833335,4.5,3.4166667,.94078821,.040213112,.00095060997,.002314406,.37130809,.00027106499,.001233857,.037898701,Caucasian,1,0,0,0,0,.056325171,-.19226757,.37087727,-.91196805,.9264071,-.68161201,-.35282347,-.26899239,2.4520431,-.42067531,-.62232602,matched (3)
23,FR,7,S,8,46.636742,L,low price,.5,1,0,1,0,13,13,239,11FR7,11NL13,20,2,0,1,4.1666665,3.4166667,5.0833335,3.5833333,.99062473,.004532516,.001572184,.002345565,.1490334,.0018329991,.002295828,.0021869501,Caucasian,1,0,0,0,0,.79577339,-1.1685432,1.3618498,-.70024168,1.0687642,-.79580396,-.2908771,-.26773387,.60435891,-.26428548,-.73476601,12.833476,buy,22,3,1,0,3.5,4.0833335,4.5,3.4166667,.94078821,.040213112,.00095060997,.002314406,.37130809,.00027106499,.001233857,.037898701,Caucasian,1,0,0,0,0,.056325171,-.19226757,.37087727,-.91196805,.9264071,-.68161201,-.35282347,-.26899239,2.4520431,-.42067531,-.62232602,matched (3)
26,FR,10,S,10,15.469821,H,high price,.5,1,0,1,0,13,13,295,11FR10,11NL13,21,4,0,0,2.25,3.1666667,3.25,3.5,.97953081,.023583559,.0050050491,.002129145,.046920002,.00080382603,.0056124362,.017971121,Caucasian,1,0,0,0,0,-1.3301406,-1.5346465,-1.7526349,-.80610484,1.0370747,-.73483312,.051243681,-.2764751,-.24447048,.22413072,-.68506885,6.6976218,not buy,22,3,1,0,3.5,4.0833335,4.5,3.4166667,.94078821,.040213112,.00095060997,.002314406,.37130809,.00027106499,.001233857,.037898701,Caucasian,1,0,0,0,0,.056325171,-.19226757,.37087727,-.91196805,.9264071,-.68161201,-.35282347,-.26899239,2.4520431,-.42067531,-.62232602,matched (3)
28,FR,12,S,12,25.565491,H,high price,.5,1,0,1,0,13,13,365,11FR12,11NL13,19,6,1,1,5.1666665,4.75,4.6666665,5,.84021997,.1220331,.003665467,.001842246,.01527067,.0055798749,.001526711,.1164532,Caucasian,1,0,0,0,0,1.904946,.78400767,.65401191,1.0994344,.63913584,-.41975591,-.082259633,-.28806302,-.50755918,-.37754855,-.37499377,4.245707,buy,22,3,1,0,3.5,4.0833335,4.5,3.4166667,.94078821,.040213112,.00095060997,.002314406,.37130809,.00027106499,.001233857,.037898701,Caucasian,1,0,0,0,0,.056325171,-.19226757,.37087727,-.91196805,.9264071,-.68161201,-.35282347,-.26899239,2.4520431,-.42067531,-.62232602,matched (3)
22,FR,6,S,14,9.0995903,L,high price,.5,1,0,1,0,13,13,420,11FR6,11NL13,18,3,1,1,4.5,4.3333335,4.0833335,4.1666665,.1466714,.37313879,.000208577,.001489465,.108752,.0085478099,.000489867,.364591,Caucasian,1,0,0,0,0,1.1654978,.17383574,-.33695984,.040801272,-1.3419727,.38388106,-.42677477,-.3023119,.26951513,-.53023809,.40627882,10.366149,buy,22,3,1,0,3.5,4.0833335,4.5,3.4166667,.94078821,.040213112,.00095060997,.002314406,.37130809,.00027106499,.001233857,.037898701,Caucasian,1,0,0,0,0,.056325171,-.19226757,.37087727,-.91196805,.9264071,-.68161201,-.35282347,-.26899239,2.4520431,-.42067531,-.62232602,matched (3)
21,FR,5,S,16,12.127952,H,high price,.5,1,0,1,0,13,13,489,11FR5,11NL13,26,6,1,0,3.75,3.6666667,4.1666665,3.1666667,.93148297,.002898091,.0090754963,.0072868979,.02955701,.00034617499,.002718949,-.0061774058,South Asian,0,0,1,0,0,.33361831,-.80243987,-.19539291,-1.2295579,.89982688,-.80103475,.4569062,-.068152502,-.38880235,-.20197509,-.76110154,10.608365,not buy,22,3,1,0,3.5,4.0833335,4.5,3.4166667,.94078821,.040213112,.00095060997,.002314406,.37130809,.00027106499,.001233857,.037898701,Caucasian,1,0,0,0,0,.056325171,-.19226757,.37087727,-.91196805,.9264071,-.68161201,-.35282347,-.26899239,2.4520431,-.42067531,-.62232602,matched (3)
24,FR,8,S,2,21.497509,L,low price,.5,1,0,1,0,14,14,39,11FR8,11NL14,19,5,1,1,4.5833335,3.8333333,4.4166665,4.1666665,.0245877,.77243298,.001703222,.00022173701,.023093911,.001944171,.0023646359,.77006829,Caucasian,1,0,0,0,0,1.257929,-.55837125,.22930951,.040801272,-1.6907026,1.6617795,-.27781782,-.35351568,-.44252759,-.25415257,1.6829416,18.199747,buy,27,5,1,1,3.5,4.5833335,5.4166665,4.25,.3583141,.228201,.001195289,.00086805999,.1232026,.001759275,.00045744501,.2264418,South Asian,0,0,1,0,0,.056325171,.53993905,1.9281192,.14666477,-.73741931,-.079976849,-.32843864,-.32741058,.38963744,-.53501266,-.028689904,matched (3)
30,FR,14,S,4,69.56472,H,not sell,.5,1,0,1,0,14,14,111,11FR14,11NL14,20,6,1,1,4.25,4,4.0833335,4.6666665,.0063951262,.92524302,.0010841599,.000070030997,.073678628,.076032661,.0014545789,.84921038,Caucasian,1,0,0,0,0,.88820463,-.31430224,-.33695984,.67598104,-1.7426692,2.1508317,-.33951381,-.3596431,-.022036307,-.38817099,1.9321239,21.075006,no offer,27,5,1,1,3.5,4.5833335,5.4166665,4.25,.3583141,.228201,.001195289,.00086805999,.1232026,.001759275,.00045744501,.2264418,South Asian,0,0,1,0,0,.056325171,.53993905,1.9281192,.14666477,-.73741931,-.079976849,-.32843864,-.32741058,.38963744,-.53501266,-.028689904,matched (3)
27,FR,11,S,6,6.0337558,L,low price,.5,1,0,1,0,14,14,161,11FR11,11NL14,19,3,0,1,3.8333333,3.5833333,5.3333335,3.9166667,.94735771,.0075436272,.0047330172,.0043513272,.13825171,.000121485,.00051786,.00281061,Caucasian,1,0,0,0,0,.42604929,-.92447454,1.7865523,-.27678829,.94517279,-.7861672,.02413287,-.18672074,.51473486,-.52611572,-.73280233,27.979263,buy,27,5,1,1,3.5,4.5833335,5.4166665,4.25,.3583141,.228201,.001195289,.00086805999,.1232026,.001759275,.00045744501,.2264418,South Asian,0,0,1,0,0,.056325171,.53993905,1.9281192,.14666477,-.73741931,-.079976849,-.32843864,-.32741058,.38963744,-.53501266,-.028689904,matched (3)
20,FR,4,S,8,22.320688,H,high price,.5,1,0,1,0,14,14,230,11FR4,11NL14,24,2,1,1,3.3333333,4.6666665,3.4166667,3.9166667,,,,,,,,,FIT_FAILED,,,,,,-.12853701,.661973,-1.4694998,-.27678829,,,,,,,,15.031617,buy,27,5,1,1,3.5,4.5833335,5.4166665,4.25,.3583141,.228201,.001195289,.00086805999,.1232026,.001759275,.00045744501,.2264418,South Asian,0,0,1,0,0,.056325171,.53993905,1.9281192,.14666477,-.73741931,-.079976849,-.32843864,-.32741058,.38963744,-.53501266,-.028689904,matched (3)
31,FR,15,S,10,15.762732,L,high price,.5,1,0,1,0,14,14,296,11FR15,11NL14,22,4,0,0,2.5833333,4.75,3.6666667,4.0833335,.41744879,.56305838,.0029277341,.00048129499,.0046530911,.000788595,.0069396212,.55611879,Caucasian,1,0,0,0,0,-.9604165,.78400767,-1.0447973,-.065061614,-.56850219,.99169844,-.15578242,-.34303209,-.59581906,.41957697,1.0093123,7.97541,buy,27,5,1,1,3.5,4.5833335,5.4166665,4.25,.3583141,.228201,.001195289,.00086805999,.1232026,.001759275,.00045744501,.2264418,South Asian,0,0,1,0,0,.056325171,.53993905,1.9281192,.14666477,-.73741931,-.079976849,-.32843864,-.32741058,.38963744,-.53501266,-.028689904,matched (3)
17,FR,1,S,12,14.759901,L,low price,.5,1,0,1,0,14,14,361,11FR1,11NL14,19,2,1,1,3.3333333,4.0833335,3.8333333,3.5,,,,,,,,,FIT_FAILED,,,,,,-.12853701,-.19226757,-.76166266,-.80610484,,,,,,,,8.4198313,buy,27,5,1,1,3.5,4.5833335,5.4166665,4.25,.3583141,.228201,.001195289,.00086805999,.1232026,.001759275,.00045744501,.2264418,South Asian,0,0,1,0,0,.056325171,.53993905,1.9281192,.14666477,-.73741931,-.079976849,-.32843864,-.32741058,.38963744,-.53501266,-.028689904,matched (3)
32,FR,16,S,14,17.355043,H,high price,.5,1,0,1,0,14,14,424,11FR16,11NL14,19,6,1,1,3.9166667,5.0833335,4.1666665,3.9166667,.50732481,.43314689,.00056289497,.001544122,.065086462,.0028459621,.00075744599,.43030089,Caucasian,1,0,0,0,0,.51848054,1.2721456,-.19539291,-.27678829,-.31177297,.5759306,-.39146328,-.30010429,-.093459681,-.4908334,.61316925,6.3412757,buy,27,5,1,1,3.5,4.5833335,5.4166665,4.25,.3583141,.228201,.001195289,.00086805999,.1232026,.001759275,.00045744501,.2264418,South Asian,0,0,1,0,0,.056325171,.53993905,1.9281192,.14666477,-.73741931,-.079976849,-.32843864,-.32741058,.38963744,-.53501266,-.028689904,matched (3)
18,FR,2,S,16,6.2355247,L,low price,.5,1,0,1,0,14,14,481,11FR2,11NL14,20,2,0,1,3.5,5,3.9166667,4.6666665,.93777061,.063681759,.001841223,.00090103201,.058524478,.0028494489,.0024728579,.06083231,South Asian,0,0,1,0,0,.056325171,1.150111,-.62009495,.67598104,.91778737,-.60650313,-.26406458,-.32607883,-.14800692,-.23821539,-.55011851,6.8290658,buy,27,5,1,1,3.5,4.5833335,5.4166665,4.25,.3583141,.228201,.001195289,.00086805999,.1232026,.001759275,.00045744501,.2264418,South Asian,0,0,1,0,0,.056325171,.53993905,1.9281192,.14666477,-.73741931,-.079976849,-.32843864,-.32741058,.38963744,-.53501266,-.028689904,matched (3)
29,FR,13,S,2,22.404005,L,high price,.5,1,0,1,0,15,15,42,11FR13,11NL15,20,4,0,1,3.25,4.1666665,3.9166667,3.75,.98186332,.007105039,.00059215602,.0049776221,.07493075,.0078525785,.000641566,-.00074753998,Caucasian,1,0,0,0,0,-.22096798,-.070233598,-.62009495,-.48851499,1.0437374,-.78757089,-.38854712,-.16142458,-.011627896,-.50789833,-.74400532,27.639404,buy,35,7,0,1,3.0833333,3.75,3.75,3.5,.93497699,.071745493,.0036659651,.007758541,.0033864761,.00081636099,.003457129,.06398695,South Asian,0,0,1,0,0,-.40583017,-.68040556,-.90323001,-.80610484,.9098075,-.58069599,-.082210004,-.049102742,-.60634792,-.093267925,-.54018599,matched (3)
25,FR,9,S,4,5.9764547,H,high price,.5,1,0,1,0,15,15,97,11FR9,11NL15,22,,1,0,2.6666667,4.25,5.3333335,2.75,.98794508,.00726644,.0054287761,.0042852191,.017864959,.00087204302,.01017078,-.002904336,Caucasian,1,0,0,0,0,-.86798525,.051801067,1.7865523,-1.7588745,1.0611099,-.78705436,.093472503,-.18939087,-.48599386,.89540958,-.75079614,5.4905019,buy,35,7,0,1,3.0833333,3.75,3.75,3.5,.93497699,.071745493,.0036659651,.007758541,.0033864761,.00081636099,.003457129,.06398695,South Asian,0,0,1,0,0,-.40583017,-.68040556,-.90323001,-.80610484,.9098075,-.58069599,-.082210004,-.049102742,-.60634792,-.093267925,-.54018599,matched (3)
23,FR,7,S,6,24.478931,H,not sell,.5,1,0,1,0,15,15,170,11FR7,11NL15,20,2,0,1,4.1666665,3.4166667,5.0833335,3.5833333,.99062473,.004532516,.001572184,.002345565,.1490334,.0018329991,.002295828,.0021869501,Caucasian,1,0,0,0,0,.79577339,-1.1685432,1.3618498,-.70024168,1.0687642,-.79580396,-.2908771,-.26773387,.60435891,-.26428548,-.73476601,8.8053026,no offer,35,7,0,1,3.0833333,3.75,3.75,3.5,.93497699,.071745493,.0036659651,.007758541,.0033864761,.00081636099,.003457129,.06398695,South Asian,0,0,1,0,0,-.40583017,-.68040556,-.90323001,-.80610484,.9098075,-.58069599,-.082210004,-.049102742,-.60634792,-.093267925,-.54018599,matched (3)
26,FR,10,S,8,15.721598,H,high price,.5,1,0,1,0,15,15,232,11FR10,11NL15,21,4,0,0,2.25,3.1666667,3.25,3.5,.97953081,.023583559,.0050050491,.002129145,.046920002,.00080382603,.0056124362,.017971121,Caucasian,1,0,0,0,0,-1.3301406,-1.5346465,-1.7526349,-.80610484,1.0370747,-.73483312,.051243681,-.2764751,-.24447048,.22413072,-.68506885,26.721849,buy,35,7,0,1,3.0833333,3.75,3.75,3.5,.93497699,.071745493,.0036659651,.007758541,.0033864761,.00081636099,.003457129,.06398695,South Asian,0,0,1,0,0,-.40583017,-.68040556,-.90323001,-.80610484,.9098075,-.58069599,-.082210004,-.049102742,-.60634792,-.093267925,-.54018599,matched (3)
28,FR,12,S,10,20.306166,H,high price,.5,1,0,1,0,15,15,301,11FR12,11NL15,19,6,1,1,5.1666665,4.75,4.6666665,5,.84021997,.1220331,.003665467,.001842246,.01527067,.0055798749,.001526711,.1164532,Caucasian,1,0,0,0,0,1.904946,.78400767,.65401191,1.0994344,.63913584,-.41975591,-.082259633,-.28806302,-.50755918,-.37754855,-.37499377,4.9674397,not buy,35,7,0,1,3.0833333,3.75,3.75,3.5,.93497699,.071745493,.0036659651,.007758541,.0033864761,.00081636099,.003457129,.06398695,South Asian,0,0,1,0,0,-.40583017,-.68040556,-.90323001,-.80610484,.9098075,-.58069599,-.082210004,-.049102742,-.60634792,-.093267925,-.54018599,matched (3)
22,FR,6,S,12,4.596324,L,low price,.5,1,0,1,0,15,15,353,11FR6,11NL15,18,3,1,1,4.5,4.3333335,4.0833335,4.1666665,.1466714,.37313879,.000208577,.001489465,.108752,.0085478099,.000489867,.364591,Caucasian,1,0,0,0,0,1.1654978,.17383574,-.33695984,.040801272,-1.3419727,.38388106,-.42677477,-.3023119,.26951513,-.53023809,.40627882,4.5414801,buy,35,7,0,1,3.0833333,3.75,3.75,3.5,.93497699,.071745493,.0036659651,.007758541,.0033864761,.00081636099,.003457129,.06398695,South Asian,0,0,1,0,0,-.40583017,-.68040556,-.90323001,-.80610484,.9098075,-.58069599,-.082210004,-.049102742,-.60634792,-.093267925,-.54018599,matched (3)
21,FR,5,S,14,52.874527,H,high price,.5,1,0,1,0,15,15,431,11FR5,11NL15,26,6,1,0,3.75,3.6666667,4.1666665,3.1666667,.93148297,.002898091,.0090754963,.0072868979,.02955701,.00034617499,.002718949,-.0061774058,South Asian,0,0,1,0,0,.33361831,-.80243987,-.19539291,-1.2295579,.89982688,-.80103475,.4569062,-.068152502,-.38880235,-.20197509,-.76110154,18.319004,buy,35,7,0,1,3.0833333,3.75,3.75,3.5,.93497699,.071745493,.0036659651,.007758541,.0033864761,.00081636099,.003457129,.06398695,South Asian,0,0,1,0,0,-.40583017,-.68040556,-.90323001,-.80610484,.9098075,-.58069599,-.082210004,-.049102742,-.60634792,-.093267925,-.54018599,matched (3)
19,FR,3,S,16,14.46139,H,low price,.5,1,0,1,0,15,15,492,11FR3,11NL15,18,3,1,1,3.5,4.1666665,3.6666667,4.1666665,.040659491,.68328989,.002428283,.00079749199,.02540379,.00077485899,.002349182,.68086171,South Asian,0,0,1,0,0,.056325171,-.070233598,-1.0447973,.040801272,-1.6447937,1.3764865,-.20555793,-.33026081,-.42332646,-.25642836,1.4020708,3.985359,buy,35,7,0,1,3.0833333,3.75,3.75,3.5,.93497699,.071745493,.0036659651,.007758541,.0033864761,.00081636099,.003457129,.06398695,South Asian,0,0,1,0,0,-.40583017,-.68040556,-.90323001,-.80610484,.9098075,-.58069599,-.082210004,-.049102742,-.60634792,-.093267925,-.54018599,matched (3)
18,FR,2,S,2,10.33729,L,high price,.5,1,0,1,0,16,16,33,11FR2,11NL16,20,2,0,1,3.5,5,3.9166667,4.6666665,.93777061,.063681759,.001841223,.00090103201,.058524478,.0028494489,.0024728579,.06083231,South Asian,0,0,1,0,0,.056325171,1.150111,-.62009495,.67598104,.91778737,-.60650313,-.26406458,-.32607883,-.14800692,-.23821539,-.55011851,35.632179,buy,18,,0,1,4.1666665,3.8333333,3.8333333,3.8333333,.51500642,.2987867,.00012425501,.001371194,.2688497,.0020900441,.000224035,.2966966,South Asian,0,0,1,0,0,.79577339,-.55837125,-.76166266,-.38265181,-.2898306,.14592513,-.43517834,-.30708888,1.6003457,-.56938553,.19251038,matched (3)
24,FR,8,S,4,15.608879,L,low price,.5,1,0,1,0,16,16,105,11FR8,11NL16,19,5,1,1,4.5833335,3.8333333,4.4166665,4.1666665,.0245877,.77243298,.001703222,.00022173701,.023093911,.001944171,.0023646359,.77006829,Caucasian,1,0,0,0,0,1.257929,-.55837125,.22930951,.040801272,-1.6907026,1.6617795,-.27781782,-.35351568,-.44252759,-.25415257,1.6829416,22.149193,buy,18,,0,1,4.1666665,3.8333333,3.8333333,3.8333333,.51500642,.2987867,.00012425501,.001371194,.2688497,.0020900441,.000224035,.2966966,South Asian,0,0,1,0,0,.79577339,-.55837125,-.76166266,-.38265181,-.2898306,.14592513,-.43517834,-.30708888,1.6003457,-.56938553,.19251038,matched (3)
30,FR,14,S,6,53.488289,L,high price,.5,1,0,1,0,16,16,175,11FR14,11NL16,20,6,1,1,4.25,4,4.0833335,4.6666665,.0063951262,.92524302,.0010841599,.000070030997,.073678628,.076032661,.0014545789,.84921038,Caucasian,1,0,0,0,0,.88820463,-.31430224,-.33695984,.67598104,-1.7426692,2.1508317,-.33951381,-.3596431,-.022036307,-.38817099,1.9321239,11.557054,buy,18,,0,1,4.1666665,3.8333333,3.8333333,3.8333333,.51500642,.2987867,.00012425501,.001371194,.2688497,.0020900441,.000224035,.2966966,South Asian,0,0,1,0,0,.79577339,-.55837125,-.76166266,-.38265181,-.2898306,.14592513,-.43517834,-.30708888,1.6003457,-.56938553,.19251038,matched (3)
27,FR,11,S,8,5.4319801,H,high price,.5,1,0,1,0,16,16,225,11FR11,11NL16,19,3,0,1,3.8333333,3.5833333,5.3333335,3.9166667,.94735771,.0075436272,.0047330172,.0043513272,.13825171,.000121485,.00051786,.00281061,Caucasian,1,0,0,0,0,.42604929,-.92447454,1.7865523,-.27678829,.94517279,-.7861672,.02413287,-.18672074,.51473486,-.52611572,-.73280233,12.510221,buy,18,,0,1,4.1666665,3.8333333,3.8333333,3.8333333,.51500642,.2987867,.00012425501,.001371194,.2688497,.0020900441,.000224035,.2966966,South Asian,0,0,1,0,0,.79577339,-.55837125,-.76166266,-.38265181,-.2898306,.14592513,-.43517834,-.30708888,1.6003457,-.56938553,.19251038,matched (3)
20,FR,4,S,10,12.079144,H,high price,.5,1,0,1,0,16,16,294,11FR4,11NL16,24,2,1,1,3.3333333,4.6666665,3.4166667,3.9166667,,,,,,,,,FIT_FAILED,,,,,,-.12853701,.661973,-1.4694998,-.27678829,,,,,,,,16.739958,buy,18,,0,1,4.1666665,3.8333333,3.8333333,3.8333333,.51500642,.2987867,.00012425501,.001371194,.2688497,.0020900441,.000224035,.2966966,South Asian,0,0,1,0,0,.79577339,-.55837125,-.76166266,-.38265181,-.2898306,.14592513,-.43517834,-.30708888,1.6003457,-.56938553,.19251038,matched (3)
31,FR,15,S,12,7.9525981,H,high price,.5,1,0,1,0,16,16,360,11FR15,11NL16,22,4,0,0,2.5833333,4.75,3.6666667,4.0833335,.41744879,.56305838,.0029277341,.00048129499,.0046530911,.000788595,.0069396212,.55611879,Caucasian,1,0,0,0,0,-.9604165,.78400767,-1.0447973,-.065061614,-.56850219,.99169844,-.15578242,-.34303209,-.59581906,.41957697,1.0093123,10.523137,buy,18,,0,1,4.1666665,3.8333333,3.8333333,3.8333333,.51500642,.2987867,.00012425501,.001371194,.2688497,.0020900441,.000224035,.2966966,South Asian,0,0,1,0,0,.79577339,-.55837125,-.76166266,-.38265181,-.2898306,.14592513,-.43517834,-.30708888,1.6003457,-.56938553,.19251038,matched (3)
17,FR,1,S,14,22.735331,H,high price,.5,1,0,1,0,16,16,425,11FR1,11NL16,19,2,1,1,3.3333333,4.0833335,3.8333333,3.5,,,,,,,,,FIT_FAILED,,,,,,-.12853701,-.19226757,-.76166266,-.80610484,,,,,,,,10.240292,buy,18,,0,1,4.1666665,3.8333333,3.8333333,3.8333333,.51500642,.2987867,.00012425501,.001371194,.2688497,.0020900441,.000224035,.2966966,South Asian,0,0,1,0,0,.79577339,-.55837125,-.76166266,-.38265181,-.2898306,.14592513,-.43517834,-.30708888,1.6003457,-.56938553,.19251038,matched (3)
